,User-ID,Book-Rating
12061,82379474-j,3.0
12062,98866412-prashant,3.0
12063,111124295-kate-frisch,4.0
12064,43952218-tamara,4.0
12065,73344944-sarah,4.0
12066,68551995-melissa,2.0
12067,108125384-kxtera-meddins,3.0
12068,52785099-zo,3.0
12069,34793250-john-beta,3.0
12070,35411911-lucas-mota,3.0
12071,2126088-samantha,3.0
12072,58817912-danielle-reading-w-kenz-n-dee,4.0
12073,105067150-jordan-bell,5.0
12074,27164882-jess,2.0
12075,44136886-nick,2.0
12076,129923622-f,2.0
12077,61860334-jason-maguglin,5.0
12078,76277564-helen,4.0
12079,25357898-iris,4.0
12080,5791673-laura,4.0
12081,7343608-stacy,4.0
12082,158553239-hana-ihab,0.0
12083,3078990-ana-mardoll,1.0
12084,53152470-emily-housworth,2.0
12085,46340789-r-l,5.0
12086,11192244-neil,4.0
12087,89592967-leeanne,4.0
12088,19478125-alex,5.0
12089,133669654-oana,5.0
12090,4359525-belle,2.0
12091,44772264-matt,1.0
12092,48291708-josephb,5.0
12093,7281131-rebecca,3.0
12094,4609321-nathan,2.0
12095,6984857-petros,2.0
12096,27982939-james-arnold,5.0
12097,3338358-ellis-knox,3.0
12098,776624-daniel-burton,3.0
12099,42765157-cassie,2.0
12100,37661982-muath-aziz,4.0
12101,,
12102,,
12103,145208471-ngan-hazel,5.0
12104,142911261-t-y,5.0
12105,44440778-m-a-maianh,3.0
12106,,
12107,,
12108,,
12109,,
12110,,
12111,,
12112,90859826-nguy-n-t-ng,3.0
12113,78041176-ng-n-xumii,4.0
12114,,
12115,,
12116,6762949-arie,1.0
12117,4622890-emily-may,4.0
12118,1576317-kristin-myrtle,4.0
12119,5613369-des,1.0
12120,428808-zach,1.0
12121,3010814-marius,5.0
12122,4179448-alisan,0.0
12123,25375513-rick-riordan,5.0
12124,365191-daniel,2.0
12125,3675162-j-l-sutton,5.0
12126,614778-ahmad-sharabiani,4.0
12127,27098959-leonard-gaya,5.0
12128,1727205-megha,3.0
12129,3712181-stephen-m,2.0
12130,1131783-eddie-watkins,3.0
12131,210397-jo,1.0
12132,2310290-kevin-xu,5.0
12133,5022264-ian-marvin-graye,5.0
12134,8850418-edward-lorn,5.0
12135,5753689-sean,4.0
12136,6014887-richard,3.0
12137,5885760-andrew-smith,5.0
12138,1642452-kenny,5.0
12139,406701-nate-d,1.0
12140,69838582-theburqaavenger,5.0
12141,6431467-s-penkevich,4.0
12142,6743601-jim-fonseca,4.0
12143,7915003-garima,4.0
12144,1036893-fabian,3.0
12145,6152723-nags,3.0
12146,6354112-perry,2.0
12147,4213258-bradley,5.0
12148,2613919-jason,5.0
12149,5742086-megan-baxter,4.0
12150,48483884-michael-finocchiaro,4.0
12151,2863914-joel,3.0
12152,595286-james,4.0
12153,34428697-joanne-harris,0.0
12154,3081303-aloha,5.0
12155,11166121-em-lost-in-books,3.0
12156,2156200-k-d-absolutely,2.0
12157,59050228-meike,4.0
12158,17295672-jaidee,2.0
12159,721021-randomanthony,4.0
12160,5204784-vonia,4.0
12161,114531-john-whittemore,1.0
12162,70459127-tara,4.0
12163,30800-oriana,4.0
12164,6203616-praveen,4.0
12165,2908629-ellie,5.0
12166,21348532-liong,5.0
12167,57003346-matthew-ted,2.0
12168,44158677-michelle-f,3.0
12169,3263980-adam-dalva,5.0
12170,29383287-kate,5.0
12171,34974046-leslie-ray,5.0
12172,12010806-sinisa,5.0
12173,6132231-owlseyes,4.0
12174,5594816-lyndz,2.0
12175,7986781-heidi-the-reader,1.0
12176,780933-jenn-ifer,4.0
12177,2183662-divadiane,4.0
12178,3465701-jen-a,5.0
12179,8258596-hajarread,5.0
12180,811928-forrest,5.0
12181,957634-daniel-clausen,5.0
12182,2160536-marvin,5.0
12183,436949-nathanimal,1.0
12184,1421407-janet,4.0
12185,74816651-francisca,4.0
12186,105050590-alma,5.0
12187,2976142-thomas-edmund,4.0
12188,68030-jenny-reading-envy,5.0
12189,44309339-chris-p,4.0
12190,97380166-zahra,5.0
12191,147289-jason-pettus,2.0
12192,63030502-ria,4.0
12193,1020084-jsou,1.0
12194,6600821-xandra,1.0
12195,8051792-lisa,5.0
12196,15348526-jeannie,5.0
12197,16514959-iris,5.0
12198,50620706-alaina,4.0
12199,3660666-bethany-beautifully-bookish-bethany,3.0
12200,30468537-isabelle,4.0
12201,30718608-brian,5.0
12202,4015835-michael,2.0
12203,5476515-amanda,5.0
12204,5304930-mary,5.0
12205,25923230-youkneek,3.0
12206,81167783-maria,3.0
12207,147541713-gosia,5.0
12208,43377498-hannah-greendale,5.0
12209,8836060-michelle,5.0
12210,23302801-danielle,4.0
12211,13650342-kate-olson,5.0
12212,41918078-debbie,4.0
12213,102159719-reading-tamishly,5.0
12214,6354029-julie,5.0
12215,3803671-ivonne-rovira,2.0
12216,17825291-katie-ziegler-life-between-words,4.0
12217,1610575-mary-ann,5.0
12218,2970379-manybooks,2.0
12219,16731747-calista,4.0
12220,829035-donalyn,5.0
12221,4131582-bmquiram,5.0
12222,4877911-ann,3.0
12223,4146551-kelli,5.0
12224,56574709-lucy,4.0
12225,5079848-amina,4.0
12226,5915836-michele-knott,5.0
12227,7481492-margitte,4.0
12228,202724-jessica,4.0
12229,68929803-jodi,5.0
12230,3504011-ann,5.0
12231,932776-ellie-terry,0.0
12232,7002034-debra,3.0
12233,23755980-bel,5.0
12234,53724042-krista-regester,4.0
12235,610509-krissy,3.0
12236,4844873-laura,5.0
12237,4588953-bookishlyrichie,4.0
12238,221992-mary-lee,5.0
12239,12889617-anne-finds-joy,2.0
12240,1976057-sarah,5.0
12241,7301000-susana,5.0
12242,54731976-christine,5.0
12243,61870773-rida-imran,4.0
12244,1394928-laura,4.0
12245,1389748-skip,4.0
12246,4718375-ms-b,4.0
12247,3653710-crystal,5.0
12248,7920551-meepspeeps,1.0
12249,58361902-nancy-trying-to-catch-up-with-reviews,5.0
12250,54902226-ana-vizentim,5.0
12251,827224-emily,4.0
12252,3849588-andy-plemmons,5.0
12253,1002421-danae,4.0
12254,9107978-aaron,5.0
12255,8338960-darla,5.0
12256,6152323-niki,5.0
12257,837162-angie,4.0
12258,62103043-suzanne-maley,5.0
12259,28298-dan,5.0
12260,2404990-jen-petro-roy,5.0
12261,1919931-kellee-moye,5.0
12262,334169-colleen-oakes,5.0
12263,50448-becky,5.0
12264,51201233-carissa,5.0
12265,6951127-madison,5.0
12266,22489332-brianna-westervelt,5.0
12267,17711984-sandra,5.0
12268,9985756-kathie,5.0
12269,1432709-julie,4.0
12270,2995566-hayden,5.0
12271,17062949-hope,5.0
12272,55625032-sheaintgotnoshoes,5.0
12273,29789832-laura,4.0
12274,367437-lorie-barber,5.0
12275,5930429-tj-shay,5.0
12276,62047989-kayla-leitschuh,5.0
12277,70719493-brynn,5.0
12278,8555897-brownd2,5.0
12279,4853941-teresa,5.0
12280,9329323-pallavi,5.0
12281,4799871-mytaakeonit,5.0
12282,3854740-christina-ensconced-in-lit,4.0
12283,118074827-gouri-verma,4.0
12284,12765668-linda,5.0
12285,3229799-linda,4.0
12286,65079038-aloverofstories,4.0
12287,63869044-rachel,5.0
12288,23742614-rosemary,4.0
12289,2610234-caren,5.0
12290,52522639-christina-carter,5.0
12291,9781252-amy,5.0
12292,3338037-laura-mossa,5.0
12293,821780-sarah-krajewski,5.0
12294,113980-trin,4.0
12295,89636094-fran,5.0
12296,2991736-michele,4.0
12297,2252887-mr-steve,5.0
12298,9985756-kathie,5.0
12299,1432709-julie,4.0
12300,2995566-hayden,5.0
12301,17062949-hope,5.0
12302,55625032-sheaintgotnoshoes,5.0
12303,29789832-laura,4.0
12304,367437-lorie-barber,5.0
12305,5930429-tj-shay,5.0
12306,62047989-kayla-leitschuh,5.0
12307,70719493-brynn,5.0
12308,8555897-brownd2,5.0
12309,4853941-teresa,5.0
12310,9329323-pallavi,5.0
12311,4799871-mytaakeonit,5.0
12312,3854740-christina-ensconced-in-lit,4.0
12313,118074827-gouri-verma,4.0
12314,12765668-linda,5.0
12315,3229799-linda,4.0
12316,65079038-aloverofstories,4.0
12317,63869044-rachel,5.0
12318,23742614-rosemary,4.0
12319,2610234-caren,5.0
12320,52522639-christina-carter,5.0
12321,9781252-amy,5.0
12322,3338037-laura-mossa,5.0
12323,821780-sarah-krajewski,5.0
12324,113980-trin,4.0
12325,89636094-fran,5.0
12326,2991736-michele,4.0
12327,2252887-mr-steve,5.0
12328,5282590-kerry-johnson,5.0
12329,35690882-jonas,5.0
12330,8096368-sanja-sanjalica,5.0
12331,1604297-karen-arendt,5.0
12332,11743083-ashlee-null,5.0
12333,66026760-amber-webb,5.0
12334,11271520-caitlin-zonder,5.0
12335,1861287-kirsten,5.0
12336,6593703-joy-kirr,5.0
12337,58785788-cassie-thomas,5.0
12338,4100422-jillian-heise,5.0
12339,2815135-melinda,4.0
12340,70600826-kendall,4.0
12341,1505281-julie-suzanne,5.0
12342,10934135-linnea,4.0
12343,5843194-patrick,5.0
12344,4780133-lisa,5.0
12345,14069749-rita-mariani,5.0
12346,1194422-natalie-harvey,5.0
12347,49013147-david,4.0
12348,221952-monica-edinger,4.0
12349,31468388-sabina-bere,5.0
12350,1702050-hilary-fox,5.0
12351,94745286-ararita-okreta-ica-stranica,4.0
12352,31178416-kristen-peppercorn,3.0
12353,7582369-kc,4.0
12354,117004733-charlotte-butcher,5.0
12355,2027269-the-reading-countess,5.0
12356,2754606-greg-armamentos,5.0
12357,128471-dotty,5.0
12358,990216-elizabeth,4.0
12359,3628266-laurene,5.0
12360,114584654-monique,5.0
12361,5824958-carla-lee,2.0
12362,21548465-kristen,4.0
12363,67093523-angela,4.0
12364,59414158-marescae,1.0
12365,13366014-donna,2.0
12366,1573197-katie,5.0
12367,4372123-amber-kuehler,5.0
12368,5796323-meredith,1.0
12369,288297-the-library-lady,1.0
12370,2057405-yukari-watanabe,5.0
12371,5255163-rosemarie-donzanti,4.0
12372,8171225-mandy,5.0
12373,25472453-christy,4.0
12374,28677887-shuhada-ramli,5.0
12375,7149482-karly,4.0
12376,28905221-diana,5.0
12377,69952325-p-lloyd,5.0
12378,804296-vanessa,4.0
12379,1403049-angie-h,5.0
12380,63404755-leeland-parten,5.0
12381,85874241-susan,3.0
12382,973558-shiloah,4.0
12383,8643340-amanda,5.0
12384,22492662-selene,4.0
12385,7813734-mom,2.0
12386,18119991-maria-bienz,4.0
12387,42187-julie,5.0
12388,1377535-lynn-l,4.0
12389,25341996-bella,4.0
12390,85483057-niki,3.0
12391,25954528-veronica,4.0
12392,28622051-anne,5.0
12393,50863979-jasmine,5.0
12394,33670216-stefanie,4.0
12395,9751748-monica,5.0
12396,2206335-heather-alderman,4.0
12397,149127981-skye-richardson,3.0
12398,30836386-barbsq,5.0
12399,181878-natalie,4.0
12400,47168381-marilyn-smith,5.0
12401,10434223-michelle,4.0
12402,71376219-yehudis-esther,5.0
12403,33964795-audrey,5.0
12404,1982743-rachel,4.0
12405,3265876-elaine,5.0
12406,1496461-mayra,5.0
12407,7373359-jacqueline,5.0
12408,54590903-maywoodbooks,5.0
12409,9550934-beth,5.0
12410,28641557-marg-corjay,5.0
12411,5281649-margaret,5.0
12412,37987562-rin,5.0
12413,5631971-cathy,3.0
12414,7660941-tracy,3.0
12415,4121503-melissa-garrison,5.0
12416,6344469-jenny,5.0
12417,5099486-lynndee-lynndee-s-library,4.0
12418,3498889-cheryl,3.0
12419,25267726,5.0
12420,2597121-laura-hoffman-brauman,5.0
12421,5354673-katherine,5.0
12422,6032642-mom2triplets04,4.0
12423,63953198-inn-auni,3.0
12424,51508684-tammy-k,5.0
12425,111377982-mariposa-aristeo,5.0
12426,18056071-jenelle,5.0
12427,1024357-jan,5.0
12428,2769538-margaret-boling,5.0
12429,22299570-kaytee-cobb,4.0
12430,4794641-kristina-jean-lareau,5.0
12431,19362039-michal,5.0
12432,33400318-julie,5.0
12433,4859147-josie-stewart,5.0
12434,3208507-courtney,5.0
12435,5558886-lori,5.0
12436,23214360-pamela-groseclose,5.0
12437,1146201-amanda-rawson-hill,5.0
12438,12425444-clare-lund,5.0
12439,6199749-pam,5.0
12440,1164533-lauren-grace-keen,5.0
12441,9251648-christine,5.0
12442,15153735-michelle-glatt,5.0
12443,1947301-ericka-clou,4.0
12444,120072282-mara,5.0
12445,6257333-renee-the-b-roll,5.0
12446,2459558-jennifer,3.0
12447,3077040-jo,4.0
12448,3427342-jordan-henrichs,4.0
12449,65905678-lara-lillibridge,5.0
12450,26735671-tara-ethridge,5.0
12451,30025966-sara-jones,5.0
12452,1941997-jan,4.0
12453,10296924-dee,5.0
12454,10309052-kellye,5.0
12455,5909160-christine-sokomba,5.0
12456,1478426-cathy,5.0
12457,7590687-kayla-dream-write-read,4.0
12458,2625435-nikki,5.0
12459,4171527-patb,5.0
12460,710541-tom,5.0
12461,122784633-siriw,0.0
12462,137482302-mackenzie-kelley,5.0
12463,69338682-shana-shroll,4.0
12464,5574951-linda,5.0
12465,2605271-issam,5.0
12466,4558389-kirk,3.0
12467,24380480-hope-martin,4.0
12468,71587344-mayla,3.0
12469,1234211-kelsie,5.0
12470,561949-kara,4.0
12471,81510896-katie-mcguirk,5.0
12472,42680318-kim,5.0
12473,6820340-lindsay-shockey,5.0
12474,73420755-berkley,4.0
12475,845495-tricia,4.0
12476,35088694-carly-friedman,4.0
12477,52733832-carl,5.0
12478,29116672-kristi,5.0
12479,28320113-celia,5.0
12480,93642572-susan,5.0
12481,120788678-barry,5.0
12482,118098726-lesley-berry,5.0
12483,131098440-claudia,4.0
12484,620439-jennifer-somers,5.0
12485,121866216-nancy,5.0
12486,51154679-amy-griffin,5.0
12487,2142019-steph,4.0
12488,10955402-michael,5.0
12489,2001633-jinnie,5.0
12490,1547655-jenny,3.0
12491,2523448-jill,4.0
12492,4852234-jenn,4.0
12493,3921952-johannah,5.0
12494,5157033-caterina,4.0
12495,105191078-luke,4.0
12496,86970856-ellie,4.0
12497,83142425-jaclyn,5.0
12498,22940983-amy,4.0
12499,75151480-anoud,5.0
12500,145664194-veronica-precourt,5.0
12501,48142341-rachel,5.0
12502,8158158-jenny,5.0
12503,29854806-robin,5.0
12504,7191773-r,5.0
12505,5198495-jennifer-wilson-parkes,5.0
12506,27115564-nicki-glenn,5.0
12507,43731948-sheena-buccola,5.0
12508,3139431-ali-nichols,5.0
12509,5103126-sheryl-ipsen,5.0
12510,3597682-kellie,4.0
12511,6759893-lauren,5.0
12512,61113774-toni-rose-deanon,5.0
12513,36209961-megan-miller,5.0
12514,20456905-joanne-kelleher,3.0
12515,86304993-victor,3.0
12516,63439764-sarah-jamieson,4.0
12517,3601173-jaimee,5.0
12518,40316861-karen,5.0
12519,1344574-nikki,5.0
12520,160477-emily,5.0
12521,102705587-ellen-m,0.0
12522,4155397-robin,5.0
12523,145257513-abigail,5.0
12524,101844669-adrian-v,5.0
12525,87217721-katie,5.0
12526,23154392-joan-arbogast,5.0
12527,5777523-jami,5.0
12528,6789167-franko,5.0
12529,88244-karima,5.0
12530,34180126-jeff-zell,5.0
12531,71559040-pini,4.0
12532,71735003-marlena-nagle,5.0
12533,54479513-megan,4.0
12534,2612079-steph,4.0
12535,10810511-katherine-matychak,5.0
12536,39494003-nannette-demmler,5.0
12537,133245982-j-ana,4.0
12538,,
12539,,
12540,,
12541,,
12542,6600821-xandra,2.0
12543,5448792-b-schrodinger,4.0
12544,5820202-koen-eeckhout,5.0
12545,2158493-sophie,2.0
12546,6431467-s-penkevich,4.0
12547,5022264-ian-marvin-graye,5.0
12548,614778-ahmad-sharabiani,4.0
12549,3675162-j-l-sutton,4.0
12550,2294090-darwin8u,3.0
12551,22699228-matt-quann,1.0
12552,6743601-jim-fonseca,4.0
12553,1036893-fabian,2.0
12554,3536004-jenna-is-buying-a-house-and-mostly-too-busy-for-gr,5.0
12555,2156200-k-d-absolutely,3.0
12556,21992464-helene-jeppesen,5.0
12557,3397530-lea,1.0
12558,9968594-maria,4.0
12559,6203616-praveen,5.0
12560,7574349-melanie,3.0
12561,5885760-andrew-smith,3.0
12562,34974046-leslie-ray,5.0
12563,4086118-michael,4.0
12564,16587936-jr-bacdayan,4.0
12565,33771-tony,3.0
12566,22336230-michelle-sung,2.0
12567,2172096-barbara,3.0
12568,28266234-7jane,4.0
12569,14046996-roy-lotz,4.0
12570,2843912-switterbug-betsey,5.0
12571,4159922-diane-s,4.0
12572,6762949-arie,4.0
12573,16973418-tracey,4.0
12574,21277858-rachel-aloise,5.0
12575,29383287-kate,4.0
12576,44309339-chris-p,4.0
12577,3191832-lisa,5.0
12578,1381728-maxwell,3.0
12579,1199933-brian,5.0
12580,3170906-eric,5.0
12581,30310928,5.0
12582,27183668-anthony-vacca,3.0
12583,8655084-phrynne,3.0
12584,721021-randomanthony,5.0
12585,59039989-vikas,5.0
12586,5759543-sam-quixote,1.0
12587,20408288-will-m,2.0
12588,173190-chad-post,1.0
12589,5454475-toby,3.0
12590,49594567-johnnyboy,4.0
12591,2160536-marvin,5.0
12592,11701608-barbara,4.0
12593,38672507-caroline,5.0
12594,3263980-adam-dalva,5.0
12595,57392386-sam,2.0
12596,14911298-alice,4.0
12597,58882300-valliya-rennell,4.0
12598,214234-dan,5.0
12599,1072080-jerrie,2.0
12600,57767-pegah,5.0
12601,41176805-jovana-autumn,5.0
12602,60795629-jose,4.0
12603,36249852,4.0
12604,5204784-vonia,4.0
12605,71312794-seant-c2,5.0
12606,7664274-sarah,1.0
12607,35577849,4.0
12608,104600507-leigh,1.0
12609,1899836-snotchocheez,3.0
12610,20903526-sam,2.0
12611,31384949-ian,4.0
12612,29189673-irmak,4.0
12613,1206972-andrew,1.0
12614,21047992-b-ra,4.0
12615,2908629-ellie,4.0
12616,6390827-tamsien-west-babbling-books,5.0
12617,20621322-rifan-j,5.0
12618,105050590-alma,5.0
12619,34622220-seemita,3.0
12620,15557588-wes,4.0
12621,5860412-joseph,3.0
12622,30800-oriana,4.0
12623,2228181-jill,5.0
12624,4176602-shaimaa-ali,4.0
12625,5431286-david,3.0
12626,35251024-nat-k,4.0
12627,21348532-liong,5.0
12628,2574284-jeannette-nikolova,5.0
12629,18382173-tusam-d-clide,3.0
12630,45986503-zulaima,2.0
12631,3250759-paul-fulcher,4.0
12632,900800-inderjit-sanghera,4.0
12633,2201113-rebecca,1.0
12634,28078102-david-rocha,3.0
12635,86600322-samantha,4.0
12636,2206767-kavitha-sivakumar,5.0
12637,19351209-chris-dietzel,5.0
12638,2963923-gitte---bookworm-s-closet,4.0
12639,5872506-larry-h,4.0
12640,26417-susie,3.0
12641,37734125-ghazaleh-salemi,4.0
12642,2567068-maria,4.0
12643,780933-jenn-ifer,1.0
12644,9593877-stefani,4.0
12645,12839345-kym-moore,4.0
12646,71312811-jaker,5.0
12647,125242563-lee-prescott,2.0
12648,3917029-stacia,3.0
12649,8676809-gear-id,5.0
12650,4292640-chuddchutney-buana,5.0
12651,101495709-zhyar-jasim,5.0
12652,74510560-raunit,5.0
12653,5476515-amanda,3.0
12654,103991884-aymane-el-morchide,3.0
12655,147289-jason-pettus,3.0
12656,94115709-johanna-lehto,5.0
12657,49112662-marshal-thebookishhowler,5.0
12658,4015835-michael,3.0
12659,5837456-susan,4.0
12660,4636758-vanessa,3.0
12661,36555254-robin,3.0
12662,1229019-liviu,5.0
12663,28168594-philippe-malzieu,2.0
12664,5364077-connie-g,4.0
12665,22920556-ye-lin-aung,5.0
12666,3887247-queralt,4.0
12667,2422276-mag,4.0
12668,3569723-ammar,4.0
12669,1401015-jana,3.0
12670,4161383-john-hatley,4.0
12671,4272284-kristina,3.0
12672,139946428-asia,5.0
12673,115121819-tuba,5.0
12674,5779782-ellen,5.0
12675,67283364-adibah-atiqa-persephtiyareads,5.0
12676,27137459-ashma,3.0
12677,1552211-tina,4.0
12678,75151480-anoud,5.0
12679,2118933-leo-walsh,2.0
12680,28134808-farah-firdaus,4.0
12681,47239298-faroukh-naseem,5.0
12682,2685851-sarah,5.0
12683,968378-marcy-dermansky,4.0
12684,26480778-phee,3.0
12685,117399210-lu-s,3.0
12686,74001474-viola,5.0
12687,2040413-justine,1.0
12688,117251040-noemi-kuban,3.0
12689,5159766-l-a-starks,3.0
12690,47158052-james-washfold,5.0
12691,1254616-nick,4.0
12692,2165551-gregor-xane,3.0
12693,5760684-shahadblossoms,5.0
12694,130232274-azry,2.0
12695,115220595-maia,3.0
12696,68311735-audrey-warped-shelves,4.0
12697,10303433-megan,3.0
12698,7619789-leo-robertson,3.0
12699,1604742-d4,3.0
12700,11641-laleh,3.0
12701,2481560-smitha,5.0
12702,16842102-mizuki,3.0
12703,2643911-rita-sophie,5.0
12704,109163846-francesca,5.0
12705,3963363-elida-karaivanova,2.0
12706,48243908-graham-wilhauk,4.0
12707,2345554-kasa-cotugno,5.0
12708,11890463-diana,5.0
12709,70744056-river-ray,4.0
12710,33601543-kathi,3.0
12711,3636948-sonali-v,5.0
12712,3151157-andrea-taylor,5.0
12713,1654645-deb-readerbuzz-nance,5.0
12714,39328440-alex,4.0
12715,1893437-joe,1.0
12716,19375665-su-myint-myat-moe,4.0
12717,1393600-jason-lundberg,4.0
12718,21381864-anatoly,4.0
12719,51580916-pn,2.0
12720,109171309-morgan,5.0
12721,113933313-tay-za-tun,5.0
12722,48493963-suad-alhalwachi,5.0
12723,11544973-raksha-bhat,4.0
12724,18668713-sam-harvey,5.0
12725,73268572-shubham,1.0
12726,134659973-radioheadfanatic,5.0
12727,65270909-tabea-vanessa,3.0
12728,7251858-vladimir,4.0
12729,7255097-rebecca,5.0
12730,7822147-versha,5.0
12731,4906294-ruediger-landmann,5.0
12732,50894018-naaytaashreads,5.0
12733,11021258-chihoe-ho,4.0
12734,8378334-huda-abukhoti,4.0
12735,25154240-mohit-chandel,4.0
12736,2947323-dianne,4.0
12737,1806587-a,1.0
12738,120782180-mlak,4.0
12739,22033614-washington-post,4.0
12740,60697515-ioana,5.0
12741,442654-andrew,0.0
12742,4886576-cody,3.0
12743,9728092-cat,3.0
12744,153756-jeffrey,5.0
12745,3403278-michael,4.0
12746,45154248-john-gilbert,5.0
12747,8940553-sabrina,2.0
12748,49803291-clara-axner,2.0
12749,111413884-mina-pourhadi,4.0
12750,119171511-randiii,5.0
12751,1188122-kara-babcock,4.0
12752,16103825-aishwarya-mindscape-in-words,4.0
12753,3673858-mark,5.0
12754,105715770-bookish-bethany,3.0
12755,90682091-dale-dean,5.0
12756,55822015-dana,4.0
12757,15236138-reem-ghabbany,4.0
12758,63832073-viir,4.0
12759,13385989-lisa,2.0
12760,111021392-sylvie,4.0
12761,3347032-stephanie,4.0
12762,8543472-pam-s-shenanigans,3.0
12763,17165680-medhat-the-book-fanatic,4.0
12764,116729365-shourya-gupta,4.0
12765,79535636-maya,4.0
12766,9866532-rand,0.0
12767,45667894-lujain,4.0
12768,47500914-in-s,3.0
12769,67951314-phrodrick,4.0
12770,1278726-justin,4.0
12771,4404773-mary-slowik,4.0
12772,13269954-asmara,3.0
12773,702266-jennie,5.0
12774,49782194-conor-ahern,3.0
12775,4950201-renee,5.0
12776,66311208-ali,4.0
12777,6266441-hemlyn,2.0
12778,22839086-li-jia-li,5.0
12779,24579403-alexander-brauer,2.0
12780,40816-christa,3.0
12781,1618357-jay-french,5.0
12782,4922926-elise,3.0
12783,15102850-rosamund,2.0
12784,1561203-shelli,4.0
12785,9024792-mike-keirsbilck,3.0
12786,2338568-betty,4.0
12787,5988009-kedar,3.0
12788,30521983-randee,5.0
12789,5459337-joel-lacivita,4.0
12790,25891345-allan,4.0
12791,16168486-kenneth-iltz,4.0
12792,2798588-lindsey,4.0
12793,2485778-lindz,4.0
12794,7399266-camie,3.0
12795,40537050-goerge-raygan,3.0
12796,43011227-peter,3.0
12797,52098055-alejandro,1.0
12798,7251966-florentina,3.0
12799,19647944-gregory-duke,4.0
12800,3542870-rob-twinem,5.0
12801,35683-shirley,4.0
12802,4136921-sookie,3.0
12803,46905564-theresa,2.0
12804,9705851-chad,5.0
12805,26442981-s,4.0
12806,75858861-pauline-van-etc,3.0
12807,17785333-muhamad-mustafa,5.0
12808,995574-keith,5.0
12809,29663905-diba,4.0
12810,2986995-mary-ronan-drew,4.0
12811,24297352-marzieh-torabi,5.0
12812,35624556-erika,3.0
12813,52484423-maryam,4.0
12814,12577048-andreea-frasin,3.0
12815,3326351-julia,3.0
12816,128913078-eliza,5.0
12817,7478358-eric-franklin,4.0
12818,5737008-paul-secor,3.0
12819,11785803-wasee,4.0
12820,3438671-lisabet-sarai,4.0
12821,7383084-adam,5.0
12822,111732091-liv-n-rholm,4.0
12823,79117826-randi-,5.0
12824,29195000-ericka,3.0
12825,51930427-mary,2.0
12826,97442342-prose-before-hoes,3.0
12827,122665314-jinni,3.0
12828,56607832-kat,4.0
12829,10268735-christian,5.0
12830,104707939-harry-otherworldsthanthese,4.0
12831,42689894-marko-lapcevic,5.0
12832,66578764-misael-gald-mez,5.0
12833,53709334-imon-michal-k,4.0
12834,17815603-tiffany,2.0
12835,139952689-basia-jaracz,5.0
12836,5181592-garg-ankit,5.0
12837,122743910-arsh-aijaz,5.0
12838,137358890-erincait,5.0
12839,140015155-amirmasoud-hadidi,4.0
12840,57216099-luli-lee,3.0
12841,142048072-sabrina-lee,5.0
12842,,
12843,,
12844,,
12845,29005117-federico-dn,3.0
12846,1199167-w-cameron,5.0
12847,11710808-mary-ann,3.0
12848,6615469-carey-handley,5.0
12849,60382508-cr,5.0
12850,40456388-mark-stevens,5.0
12851,68489555-elizabeth-kennedy,5.0
12852,3819629-heidi-brydon,5.0
12853,54731819-chris,2.0
12854,2954128-josephine-sorrell,5.0
12855,6585903-donna-lewis,5.0
12856,54753834-meghan,5.0
12857,2377263-kristin,4.0
12858,6913994-megan,5.0
12859,34016213-meghan,5.0
12860,68037063-kb,5.0
12861,41860314-anna-sobczak,5.0
12862,99581787-b-e-t-w-e-e-n-s-h-a-d-e-s-o-f-b-o-o-k-s,0.0
12863,3805005-jenny-bookbookowl,5.0
12864,16801531-justine,5.0
12865,17826804-cathy,5.0
12866,11436396-susy,4.0
12867,11363257-lisa,5.0
12868,65079038-aloverofstories,4.0
12869,7400990-darren,5.0
12870,5057126-kim-mcgee,4.0
12871,75048920-doug-brown,5.0
12872,65581848-michelle-woodward-wagner,5.0
12873,29770295-julia,5.0
12874,15733967-mindy,5.0
12875,1840592-onceinabluemoon,4.0
12876,40855604-karen-s,5.0
12877,4771939-joan,3.0
12878,1037185-rebecca,4.0
12879,27213952-jasmine-chimento,3.0
12880,3282274-kate-ayers,5.0
12881,17043012-rhonda-howard,5.0
12882,14456870-jill-robbertze,5.0
12883,17970468-yvonne-it-s-all-about-books,4.0
12884,17683917-darlene-vendegna,5.0
12885,49679555-rachel,4.0
12886,4705926-beth-mendelsohn,5.0
12887,16056426-kathleen-gray,5.0
12888,69706982-tristen-stewart,5.0
12889,99343282-kasi,4.0
12890,23261215-jolene,4.0
12891,65313352-jenni,5.0
12892,44705303-mark-stevens,5.0
12893,1250861-julie090,5.0
12894,2654892-tracy-schillemore,4.0
12895,33514073-rebecca-morgan,5.0
12896,69720883-stephanie,4.0
12897,101346936-katelyn-white,3.0
12898,118055002-coco,5.0
12899,22234555-tamela,4.0
12900,46237969-debbie-grace,5.0
12901,49757406-garland-public-library,5.0
12902,6082204-karen-dalessio,4.0
12903,55435206-leah,5.0
12904,142083136-ivy-is,5.0
12905,1869131-annarella,5.0
12906,121133587-bryn,5.0
12907,14352791-carol-dass,4.0
12908,66408856-cindy-westerhof,2.0
12909,85045818-rebecca-collins,5.0
12910,43052699-m-l-sparrow,4.0
12911,10035630-kayla,5.0
12912,5233260-margie,5.0
12913,7989606-kathi,4.0
12914,73504997-danielle-barger,3.0
12915,102364538-pj,3.0
12916,23132031-kathy,4.0
